id,Label,Network,Hemisphere,Region,Parcel ID,x,y,degree_centrality,r,eigenvector_centrality,closeness_centrality,region_name,network_name
1,7Networks_LH_Vis_1,7Networks,LH,Vis,1,-44.8448841968708,-14.951325505136328,0.0802792321116928,0.0012472985972352,0.0662119802132887,0.2886125654450261,Visual cortex,Visual
2,7Networks_LH_Vis_2,7Networks,LH,Vis,2,-58.54877337810902,-17.159936760338734,0.0052356020942408,0.0,0.0039397748087424,0.2356772464240086,Visual cortex,Visual
3,7Networks_LH_Vis_3,7Networks,LH,Vis,3,-41.29417978183737,-10.283588881052816,0.0872600349040139,0.0037008584630258,0.0698836940116554,0.3264424893398823,Visual cortex,Visual
4,7Networks_LH_Vis_4,7Networks,LH,Vis,4,-71.54814272449501,-16.019288191112917,0.0,0.0,4.716199605054849e-27,0.0,Visual cortex,Visual
5,7Networks_LH_Vis_5,7Networks,LH,Vis,5,-58.32235354225107,-9.040379783276144,0.0663176265270506,0.0102497067613946,0.0002075665881967,0.3019815398661855,Visual cortex,Visual
6,7Networks_LH_Vis_6,7Networks,LH,Vis,6,-71.17410359499664,-9.434564102792812,0.0017452006980802,0.0,0.0012493955017849,0.232585991880147,Visual cortex,Visual
7,7Networks_LH_Vis_7,7Networks,LH,Vis,7,-73.76627976323168,-9.508002667998277,0.0,0.0,4.716199605054849e-27,0.0,Visual cortex,Visual
8,7Networks_LH_Vis_9,7Networks,LH,Vis,9,-49.360116829922106,-7.617111413259501,0.0471204188481675,0.0241742282973596,0.0167409865692424,0.3482395133727888,Visual cortex,Visual
9,7Networks_LH_Vis_10,7Networks,LH,Vis,10,-69.67436757364973,-6.07261795439382,0.0,0.0,4.716199605054849e-27,0.0,Visual cortex,Visual
10,7Networks_LH_Vis_11,7Networks,LH,Vis,11,-37.02206871249512,-10.956274038363318,0.0802792321116928,0.0075680481843963,0.0514250872446711,0.2977225658318067,Visual cortex,Visual
11,7Networks_LH_Vis_12,7Networks,LH,Vis,12,-61.23231393073575,-3.850471242978159,0.0820244328097731,0.0476643749140407,0.0005615492494972,0.3271652402387898,Visual cortex,Visual
12,7Networks_LH_Vis_13,7Networks,LH,Vis,13,-72.5062209590344,-4.926925785677589,0.0,0.0,4.716199605054849e-27,0.0,Visual cortex,Visual
13,7Networks_LH_Vis_17,7Networks,LH,Vis,17,-42.05212429775433,-5.040219351461133,0.0698080279232111,0.0044964481000581,0.0458964586357359,0.3247684252919855,Visual cortex,Visual
14,7Networks_LH_Vis_18,7Networks,LH,Vis,18,-72.01780786676841,4.617957248606466,0.0575916230366492,0.0040959996433972,0.0548675764087097,0.2686720609233698,Visual cortex,Visual
15,7Networks_LH_Vis_19,7Networks,LH,Vis,19,-61.931462337472,3.311666794729476,0.0471204188481675,0.0271562832127629,0.0172866580494157,0.3300885335246167,Visual cortex,Visual
16,7Networks_LH_Vis_20,7Networks,LH,Vis,20,-70.33466412094624,4.373678718410112,0.0017452006980802,0.0,0.0002745270598192,0.2401456665891442,Visual cortex,Visual
