id,Label,Network,Hemisphere,Region,Parcel ID,x,y,degree_centrality,r,eigenvector_centrality,closeness_centrality,region_name,network_name
1,7Networks_LH_Vis_1,7Networks,LH,Vis,1,-44.8448841968708,-14.951325505136328,0.1239092495636998,0.0043518558795848,0.1058947130759893,0.3407033051084825,Visual cortex,Visual
2,7Networks_LH_Vis_2,7Networks,LH,Vis,2,-58.54877337810902,-17.159936760338734,0.0069808027923211,1.4144815820079867e-05,0.0040231719270664,0.2580663257864368,Visual cortex,Visual
3,7Networks_LH_Vis_3,7Networks,LH,Vis,3,-41.29417978183737,-10.283588881052816,0.1221640488656195,0.0039542617302294,0.1047468273292372,0.3391332437946185,Visual cortex,Visual
4,7Networks_LH_Vis_4,7Networks,LH,Vis,4,-71.54814272449501,-16.019288191112917,0.0,0.0,1.210793724144337e-21,0.0,Visual cortex,Visual
5,7Networks_LH_Vis_5,7Networks,LH,Vis,5,-58.32235354225107,-9.040379783276144,0.0279232111692844,0.0046362241301036,0.0024449556241948,0.2821415229524558,Visual cortex,Visual
6,7Networks_LH_Vis_6,7Networks,LH,Vis,6,-71.17410359499664,-9.434564102792812,0.0,0.0,1.210793724144337e-21,0.0,Visual cortex,Visual
7,7Networks_LH_Vis_7,7Networks,LH,Vis,7,-73.76627976323168,-9.508002667998277,0.0,0.0,1.210793724144337e-21,0.0,Visual cortex,Visual
8,7Networks_LH_Vis_9,7Networks,LH,Vis,9,-49.360116829922106,-7.617111413259501,0.1151832460732984,0.0255689757452946,0.0741002265603358,0.3518338513311501,Visual cortex,Visual
9,7Networks_LH_Vis_10,7Networks,LH,Vis,10,-69.67436757364973,-6.07261795439382,0.0017452006980802,0.0,0.0007359769646421,0.2283099707448776,Visual cortex,Visual
10,7Networks_LH_Vis_11,7Networks,LH,Vis,11,-37.02206871249512,-10.956274038363318,0.1134380453752181,0.0132440767029249,0.0819913071074167,0.3468589814772925,Visual cortex,Visual
11,7Networks_LH_Vis_12,7Networks,LH,Vis,12,-61.23231393073575,-3.850471242978159,0.0558464223385689,0.0344651234025601,0.0051314288515443,0.3005796347315135,Visual cortex,Visual
12,7Networks_LH_Vis_13,7Networks,LH,Vis,13,-72.5062209590344,-4.926925785677589,0.0,0.0,1.210793724144337e-21,0.0,Visual cortex,Visual
13,7Networks_LH_Vis_17,7Networks,LH,Vis,17,-42.05212429775433,-5.040219351461133,0.1151832460732984,0.0148349483719362,0.0476851522388866,0.3460434823045402,Visual cortex,Visual
14,7Networks_LH_Vis_18,7Networks,LH,Vis,18,-72.01780786676841,4.617957248606466,0.0331588132635253,0.0111033890732845,0.0112293174139626,0.2768347858436322,Visual cortex,Visual
15,7Networks_LH_Vis_19,7Networks,LH,Vis,19,-61.931462337472,3.311666794729476,0.0296684118673647,0.0019194014568796,0.0199607208292039,0.3014003299799271,Visual cortex,Visual
16,7Networks_LH_Vis_20,7Networks,LH,Vis,20,-70.33466412094624,4.373678718410112,0.0,0.0,1.210793724144337e-21,0.0,Visual cortex,Visual
17,7Networks_LH_Vis_21,7Networks,LH,Vis,21,-55.01371005292507,0.8407680270005784,0.0209424083769633,0.0002192558081788,0.0066385692550049,0.2857938404016785,Visual cortex,Visual
18,7Networks_LH_Vis_22,7Networks,LH,Vis,22,-76.2814865981539,3.787149524937078,0.0,0.0,1.210793724144337e-21,0.0,Visual cortex,Visual
19,7Networks_LH_Vis_25,7Networks,LH,Vis,25,-45.94896369454701,2.033492100084338,0.0767888307155322,0.0105573237962288,0.0415933858072596,0.3340026349626273,Visual cortex,Visual
20,7Networks_LH_Vis_28,7Networks,LH,Vis,28,-70.64779695155366,8.505568971830819,0.0715532286212914,0.0099122792287013,0.0330466145603406,0.3251483677618508,Visual cortex,Visual
21,7Networks_LH_Vis_29,7Networks,LH,Vis,29,-71.36289164202682,13.999918275597423,0.0069808027923211,0.0061599325553223,0.0006651077899221,0.2237970012268592,Visual cortex,Visual
